epoch,ts_ns,duty_a,duty_b,duty_c
8836,441700000,0.276946,0.573555,0.874499
8838,441800000,0.279153,0.569220,0.876627
8840,441900000,0.281407,0.564886,0.878708
8842,442000000,0.283707,0.560553,0.880740
8844,442100000,0.286053,0.556223,0.882725
8846,442200000,0.288444,0.551895,0.884660
8848,442300000,0.290881,0.547571,0.886547
8850,442400000,0.293363,0.543252,0.888385
8852,442500000,0.295889,0.538938,0.890173
8854,442600000,0.298459,0.534629,0.891912
8856,442700000,0.301073,0.530327,0.893600
8858,442800000,0.303730,0.526031,0.895238
8860,442900000,0.306431,0.521744,0.896826
8862,443000000,0.309173,0.517465,0.898362
8864,443100000,0.311957,0.513195,0.899848
8866,443200000,0.314783,0.508934,0.901282
8868,443300000,0.317650,0.504685,0.902665
8870,443400000,0.320558,0.500446,0.903996
8872,443500000,0.323506,0.496219,0.905275
8874,443600000,0.326493,0.492004,0.906502
8876,443700000,0.329520,0.487803,0.907677
8878,443800000,0.332586,0.483615,0.908799
8880,443900000,0.335690,0.479442,0.909868
8882,444000000,0.338831,0.475284,0.910885
8884,444100000,0.342010,0.471142,0.911848
8886,444200000,0.345226,0.467016,0.912758
8888,444300000,0.348478,0.462907,0.913615
8890,444400000,0.351766,0.458816,0.914419
8892,444500000,0.355089,0.454743,0.915169
8894,444600000,0.358446,0.450689,0.915865
8896,444700000,0.361838,0.446654,0.916507
8898,444800000,0.365264,0.442641,0.917095
8900,444900000,0.368723,0.438647,0.917630
8902,445000000,0.372214,0.434676,0.918110
8904,445100000,0.375737,0.430726,0.918536
8906,445200000,0.379292,0.426800,0.918908
8908,445300000,0.382878,0.422897,0.919225
8910,445400000,0.386494,0.419017,0.919489
8912,445500000,0.390140,0.415163,0.919697
8914,445600000,0.393815,0.411334,0.919852
8916,445700000,0.397518,0.407530,0.919952
8918,445800000,0.401250,0.403753,0.919997
8920,445900000,0.405009,0.400003,0.919988
8922,446000000,0.408795,0.396281,0.919924
8924,446100000,0.412607,0.392587,0.919806
8926,446200000,0.416445,0.388921,0.919634
8928,446300000,0.420308,0.385285,0.919407
8930,446400000,0.424195,0.381679,0.919126
8932,446500000,0.428106,0.378104,0.918790
8934,446600000,0.432040,0.374559,0.918400
8936,446700000,0.435997,0.371047,0.917956
8938,446800000,0.439976,0.367566,0.917458
8940,446900000,0.443976,0.364118,0.916905
8942,447000000,0.447997,0.360704,0.916299
8944,447100000,0.452038,0.357323,0.915639
8946,447200000,0.456098,0.353977,0.914925
8948,447300000,0.460177,0.350666,0.914157
8950,447400000,0.464274,0.347390,0.913336
8952,447500000,0.468389,0.344150,0.912461
8954,447600000,0.472521,0.340946,0.911533
8956,447700000,0.476668,0.337780,0.910552
8958,447800000,0.480832,0.334651,0.909518
8960,447900000,0.485010,0.331560,0.908431
8962,448000000,0.489202,0.328507,0.907291
8964,448100000,0.493408,0.325493,0.906099
8966,448200000,0.497627,0.322519,0.904855
8968,448300000,0.501858,0.319584,0.903558
8970,448400000,0.506100,0.316690,0.902210
8972,448500000,0.510353,0.313837,0.900810
8974,448600000,0.514617,0.311025,0.899358
8976,448700000,0.518890,0.308254,0.897856
8978,448800000,0.523172,0.305526,0.896302
8980,448900000,0.527462,0.302840,0.894698
8982,449000000,0.531760,0.300197,0.893043
8984,449100000,0.536065,0.297598,0.891338
8986,449200000,0.540375,0.295042,0.889583
8988,449300000,0.544691,0.292531,0.887778
8990,449400000,0.549012,0.290064,0.885924
8992,449500000,0.553337,0.287642,0.884021
8994,449600000,0.557666,0.285266,0.882069
8996,449700000,0.561997,0.282935,0.880068
8998,449800000,0.566330,0.280651,0.878019
9000,449900000,0.570665,0.278412,0.875923
9002,450000000,0.575000,0.276221,0.873779
9004,450100000,0.579335,0.274077,0.871588
9006,450200000,0.583670,0.271981,0.869349
9008,450300000,0.588003,0.269932,0.867065
9010,450400000,0.592334,0.267931,0.864734
9012,450500000,0.596663,0.265979,0.862358
9014,450600000,0.600988,0.264076,0.859936
9016,450700000,0.605309,0.262222,0.857469
9018,450800000,0.609625,0.260417,0.854958
9020,450900000,0.613935,0.258662,0.852402
9022,451000000,0.618240,0.256957,0.849803
9024,451100000,0.622538,0.255302,0.847160
9026,451200000,0.626828,0.253698,0.844474
9028,451300000,0.631110,0.252144,0.841746
9030,451400000,0.635383,0.250642,0.838975
9032,451500000,0.639647,0.249190,0.836163
9034,451600000,0.643900,0.247790,0.833310
9036,451700000,0.648142,0.246442,0.830416
9038,451800000,0.652373,0.245145,0.827481
9040,451900000,0.656592,0.243901,0.824507
9042,452000000,0.660798,0.242709,0.821493
9044,452100000,0.664990,0.241569,0.818440
9046,452200000,0.669168,0.240482,0.815349
9048,452300000,0.673332,0.239448,0.812220
9050,452400000,0.677479,0.238467,0.809054
9052,452500000,0.681611,0.237539,0.805850
9054,452600000,0.685726,0.236664,0.802610
9056,452700000,0.689823,0.235843,0.799334
9058,452800000,0.693902,0.235075,0.796023
9060,452900000,0.697962,0.234361,0.792677
9062,453000000,0.702003,0.233701,0.789296
9064,453100000,0.706024,0.233095,0.785882
9066,453200000,0.710024,0.232542,0.782434
9068,453300000,0.714003,0.232044,0.778953
9070,453400000,0.717960,0.231600,0.775441
9072,453500000,0.721894,0.231210,0.771896
9074,453600000,0.725805,0.230874,0.768321
9076,453700000,0.729692,0.230593,0.764715
9078,453800000,0.733555,0.230366,0.761079
9080,453900000,0.737393,0.230194,0.757413
9082,454000000,0.741205,0.230076,0.753719
9084,454100000,0.744991,0.230012,0.749997
9086,454200000,0.748750,0.230003,0.746247
9088,454300000,0.752482,0.230048,0.742470
9090,454400000,0.756185,0.230148,0.738666
9092,454500000,0.759860,0.230303,0.734837
9094,454600000,0.763506,0.230511,0.730983
9096,454700000,0.767122,0.230775,0.727103
9098,454800000,0.770708,0.231092,0.723200
9100,454900000,0.774263,0.231464,0.719274
9102,455000000,0.777786,0.231890,0.715324
9104,455100000,0.781277,0.232370,0.711353
9106,455200000,0.784736,0.232905,0.707359
9108,455300000,0.788162,0.233493,0.703346
9110,455400000,0.791554,0.234135,0.699311
9112,455500000,0.794911,0.234831,0.695257
9114,455600000,0.798234,0.235581,0.691184
9116,455700000,0.801522,0.236385,0.687093
9118,455800000,0.804774,0.237242,0.682984
9120,455900000,0.807990,0.238152,0.678858
9122,456000000,0.811169,0.239115,0.674716
9124,456100000,0.814310,0.240132,0.670558
9126,456200000,0.817414,0.241201,0.666385
9128,456300000,0.820480,0.242323,0.662197
9130,456400000,0.823507,0.243498,0.657996
9132,456500000,0.826494,0.244725,0.653781
9134,456600000,0.829442,0.246004,0.649554
9136,456700000,0.832350,0.247335,0.645315
9138,456800000,0.835217,0.248718,0.641066
9140,456900000,0.838043,0.250152,0.636805
9142,457000000,0.840827,0.251638,0.632535
9144,457100000,0.843569,0.253174,0.628256
9146,457200000,0.846270,0.254762,0.623969
9148,457300000,0.848927,0.256400,0.619673
9150,457400000,0.851541,0.258088,0.615371
9152,457500000,0.854111,0.259827,0.611062
9154,457600000,0.856637,0.261615,0.606748
9156,457700000,0.859119,0.263453,0.602429
9158,457800000,0.861556,0.265340,0.598105
9160,457900000,0.863947,0.267275,0.593777
9162,458000000,0.866293,0.269260,0.589447
9164,458100000,0.868593,0.271292,0.585114
9166,458200000,0.870847,0.273373,0.580780
9168,458300000,0.873054,0.275501,0.576445
9170,458400000,0.875213,0.277677,0.572110
9172,458500000,0.877326,0.279899,0.567775
9174,458600000,0.879390,0.282168,0.563441
9176,458700000,0.881407,0.284484,0.559109
9178,458800000,0.883375,0.286845,0.554780
9180,458900000,0.885295,0.289252,0.550454
9182,459000000,0.887165,0.291704,0.546131
9184,459100000,0.888987,0.294200,0.541813
9186,459200000,0.890758,0.296741,0.537501
9188,459300000,0.892480,0.299326,0.533194
9190,459400000,0.894152,0.301954,0.528894
9192,459500000,0.895773,0.304626,0.524601
9194,459600000,0.897343,0.307340,0.520317
9196,459700000,0.898863,0.310096,0.516040
9198,459800000,0.900332,0.312895,0.511774
9200,459900000,0.901749,0.315734,0.507517
9202,460000000,0.903114,0.318615,0.503270
9204,460100000,0.904428,0.321536,0.499036
9206,460200000,0.905690,0.324497,0.494813
9208,460300000,0.906900,0.327498,0.490602
9210,460400000,0.908057,0.330538,0.486406
9212,460500000,0.909161,0.333616,0.482223
9214,460600000,0.910213,0.336733,0.478054
9216,460700000,0.911212,0.339887,0.473901
9218,460800000,0.912158,0.343078,0.469764
9220,460900000,0.913050,0.346306,0.465644
9222,461000000,0.913889,0.349570,0.461541
9224,461100000,0.914675,0.352869,0.457456
9226,461200000,0.915407,0.356204,0.453389
9228,461300000,0.916085,0.359573,0.449342
9230,461400000,0.916709,0.362977,0.445314
9232,461500000,0.917280,0.366413,0.441307
9234,461600000,0.917796,0.369883,0.437321
9236,461700000,0.918258,0.373385,0.433357
9238,461800000,0.918666,0.376919,0.429415
9240,461900000,0.919020,0.380484,0.425496
9242,462000000,0.919319,0.384080,0.421601
9244,462100000,0.919564,0.387706,0.417730
9246,462200000,0.919755,0.391362,0.413884
9248,462300000,0.919891,0.395046,0.410063
9250,462400000,0.919973,0.398759,0.406268
9252,462500000,0.920000,0.402500,0.402500
9254,462600000,0.919973,0.406268,0.398759
9256,462700000,0.919891,0.410063,0.395046
9258,462800000,0.919755,0.413884,0.391362
9260,462900000,0.919564,0.417730,0.387706
9262,463000000,0.919319,0.421601,0.384080
9264,463100000,0.919020,0.425496,0.380484
9266,463200000,0.918666,0.429415,0.376919
9268,463300000,0.918258,0.433357,0.373385
9270,463400000,0.917796,0.437321,0.369883
9272,463500000,0.917280,0.441307,0.366413
9274,463600000,0.916709,0.445314,0.362977
9276,463700000,0.916085,0.449342,0.359573
9278,463800000,0.915407,0.453389,0.356204
9280,463900000,0.914675,0.457456,0.352869
9282,464000000,0.913889,0.461541,0.349570
9284,464100000,0.913050,0.465644,0.346306
9286,464200000,0.912158,0.469764,0.343078
9288,464300000,0.911212,0.473901,0.339887
9290,464400000,0.910213,0.478054,0.336733
9292,464500000,0.909161,0.482223,0.333616
9294,464600000,0.908057,0.486406,0.330538
9296,464700000,0.906900,0.490602,0.327498
9298,464800000,0.905690,0.494813,0.324497
9300,464900000,0.904428,0.499036,0.321536
9302,465000000,0.903114,0.503270,0.318615
9304,465100000,0.901749,0.507517,0.315734
9306,465200000,0.900332,0.511774,0.312895
9308,465300000,0.898863,0.516040,0.310096
9310,465400000,0.897343,0.520317,0.307340
9312,465500000,0.895773,0.524601,0.304626
9314,465600000,0.894152,0.528894,0.301954
9316,465700000,0.892480,0.533194,0.299326
9318,465800000,0.890758,0.537501,0.296741
9320,465900000,0.888987,0.541813,0.294200
9322,466000000,0.887165,0.546131,0.291704
9324,466100000,0.885295,0.550454,0.289252
9326,466200000,0.883375,0.554780,0.286845
9328,466300000,0.881407,0.559109,0.284484
9330,466400000,0.879390,0.563441,0.282168
9332,466500000,0.877326,0.567775,0.279899
9334,466600000,0.875213,0.572110,0.277677
9336,466700000,0.873054,0.576445,0.275501
9338,466800000,0.870847,0.580780,0.273373
9340,466900000,0.868593,0.585114,0.271292
9342,467000000,0.866293,0.589447,0.269260
9344,467100000,0.863947,0.593777,0.267275
9346,467200000,0.861556,0.598105,0.265340
9348,467300000,0.859119,0.602429,0.263453
9350,467400000,0.856637,0.606748,0.261615
9352,467500000,0.854111,0.611062,0.259827
9354,467600000,0.851541,0.615371,0.258088
9356,467700000,0.848927,0.619673,0.256400
9358,467800000,0.846270,0.623969,0.254762
9360,467900000,0.843569,0.628256,0.253174
9362,468000000,0.840827,0.632535,0.251638
9364,468100000,0.838043,0.636805,0.250152
9366,468200000,0.835217,0.641066,0.248718
9368,468300000,0.832350,0.645315,0.247335
9370,468400000,0.829442,0.649554,0.246004
9372,468500000,0.826494,0.653781,0.244725
9374,468600000,0.823507,0.657996,0.243498
9376,468700000,0.820480,0.662197,0.242323
9378,468800000,0.817414,0.666385,0.241201
9380,468900000,0.814310,0.670558,0.240132
9382,469000000,0.811169,0.674716,0.239115
9384,469100000,0.807990,0.678858,0.238152
9386,469200000,0.804774,0.682984,0.237242
9388,469300000,0.801522,0.687093,0.236385
9390,469400000,0.798234,0.691184,0.235581
9392,469500000,0.794911,0.695257,0.234831
9394,469600000,0.791554,0.699311,0.234135
9396,469700000,0.788162,0.703346,0.233493
9398,469800000,0.784736,0.707359,0.232905
9400,469900000,0.781277,0.711353,0.232370
9402,470000000,0.777786,0.715324,0.231890
9404,470100000,0.774263,0.719274,0.231464
9406,470200000,0.770708,0.723200,0.231092
9408,470300000,0.767122,0.727103,0.230775
9410,470400000,0.763506,0.730983,0.230511
9412,470500000,0.759860,0.734837,0.230303
9414,470600000,0.756185,0.738666,0.230148
9416,470700000,0.752482,0.742470,0.230048
9418,470800000,0.748750,0.746247,0.230003
9420,470900000,0.744991,0.749997,0.230012
9422,471000000,0.741205,0.753719,0.230076
9424,471100000,0.737393,0.757413,0.230194
9426,471200000,0.733555,0.761079,0.230366
9428,471300000,0.729692,0.764715,0.230593
9430,471400000,0.725805,0.768321,0.230874
9432,471500000,0.721894,0.771896,0.231210
9434,471600000,0.717960,0.775441,0.231600
9436,471700000,0.714003,0.778953,0.232044
9438,471800000,0.710024,0.782434,0.232542
9440,471900000,0.706024,0.785882,0.233095
9442,472000000,0.702003,0.789296,0.233701
9444,472100000,0.697962,0.792677,0.234361
9446,472200000,0.693902,0.796023,0.235075
9448,472300000,0.689823,0.799334,0.235843
9450,472400000,0.685726,0.802610,0.236664
9452,472500000,0.681611,0.805850,0.237539
9454,472600000,0.677479,0.809054,0.238467
9456,472700000,0.673332,0.812220,0.239448
9458,472800000,0.669168,0.815349,0.240482
9460,472900000,0.664990,0.818440,0.241569
9462,473000000,0.660798,0.821493,0.242709
9464,473100000,0.656592,0.824507,0.243901
9466,473200000,0.652373,0.827481,0.245145
9468,473300000,0.648142,0.830416,0.246442
9470,473400000,0.643900,0.833310,0.247790
9472,473500000,0.639647,0.836163,0.249190
9474,473600000,0.635383,0.838975,0.250642
9476,473700000,0.631110,0.841746,0.252144
9478,473800000,0.626828,0.844474,0.253698
9480,473900000,0.622538,0.847160,0.255302
9482,474000000,0.618240,0.849803,0.256957
9484,474100000,0.613935,0.852402,0.258662
9486,474200000,0.609625,0.854958,0.260417
9488,474300000,0.605309,0.857469,0.262222
9490,474400000,0.600988,0.859936,0.264076
9492,474500000,0.596663,0.862358,0.265979
9494,474600000,0.592334,0.864734,0.267931
9496,474700000,0.588003,0.867065,0.269932
9498,474800000,0.583670,0.869349,0.271981
9500,474900000,0.579335,0.871588,0.274077
9502,475000000,0.575000,0.873779,0.276221
9504,475100000,0.570665,0.875923,0.278412
9506,475200000,0.566330,0.878019,0.280651
9508,475300000,0.561997,0.880068,0.282935
9510,475400000,0.557666,0.882069,0.285266
9512,475500000,0.553337,0.884021,0.287642
9514,475600000,0.549012,0.885924,0.290064
9516,475700000,0.544691,0.887778,0.292531
9518,475800000,0.540375,0.889583,0.295042
9520,475900000,0.536065,0.891338,0.297598
9522,476000000,0.531760,0.893043,0.300197
9524,476100000,0.527462,0.894698,0.302840
9526,476200000,0.523172,0.896302,0.305526
9528,476300000,0.518890,0.897856,0.308254
9530,476400000,0.514617,0.899358,0.311025
9532,476500000,0.510353,0.900810,0.313837
9534,476600000,0.506100,0.902210,0.316690
9536,476700000,0.501858,0.903558,0.319584
9538,476800000,0.497627,0.904855,0.322519
9540,476900000,0.493408,0.906099,0.325493
9542,477000000,0.489202,0.907291,0.328507
9544,477100000,0.485010,0.908431,0.331560
9546,477200000,0.480832,0.909518,0.334651
9548,477300000,0.476668,0.910552,0.337780
9550,477400000,0.472521,0.911533,0.340946
9552,477500000,0.468389,0.912461,0.344150
9554,477600000,0.464274,0.913336,0.347390
9556,477700000,0.460177,0.914157,0.350666
9558,477800000,0.456098,0.914925,0.353977
9560,477900000,0.452038,0.915639,0.357323
9562,478000000,0.447997,0.916299,0.360704
9564,478100000,0.443976,0.916905,0.364118
9566,478200000,0.439976,0.917458,0.367566
9568,478300000,0.435997,0.917956,0.371047
9570,478400000,0.432040,0.918400,0.374559
9572,478500000,0.428106,0.918790,0.378104
9574,478600000,0.424195,0.919126,0.381679
9576,478700000,0.420308,0.919407,0.385285
9578,478800000,0.416445,0.919634,0.388921
9580,478900000,0.412607,0.919806,0.392587
9582,479000000,0.408795,0.919924,0.396281
9584,479100000,0.405009,0.919988,0.400003
9586,479200000,0.401250,0.919997,0.403753
9588,479300000,0.397518,0.919952,0.407530
9590,479400000,0.393815,0.919852,0.411334
9592,479500000,0.390140,0.919697,0.415163
9594,479600000,0.386494,0.919489,0.419017
9596,479700000,0.382878,0.919225,0.422897
9598,479800000,0.379292,0.918908,0.426800
9600,479900000,0.375737,0.918536,0.430726
9602,480000000,0.372214,0.918110,0.434676
9604,480100000,0.368723,0.917630,0.438647
9606,480200000,0.365264,0.917095,0.442641
9608,480300000,0.361838,0.916507,0.446654
9610,480400000,0.358446,0.915865,0.450689
9612,480500000,0.355089,0.915169,0.454743
9614,480600000,0.351766,0.914419,0.458816
9616,480700000,0.348478,0.913615,0.462907
9618,480800000,0.345226,0.912758,0.467016
9620,480900000,0.342010,0.911848,0.471142
9622,481000000,0.338831,0.910885,0.475284
9624,481100000,0.335690,0.909868,0.479442
9626,481200000,0.332586,0.908799,0.483615
9628,481300000,0.329520,0.907677,0.487803
9630,481400000,0.326493,0.906502,0.492004
9632,481500000,0.323506,0.905275,0.496219
9634,481600000,0.320558,0.903996,0.500446
9636,481700000,0.317650,0.902665,0.504685
9638,481800000,0.314783,0.901282,0.508934
9640,481900000,0.311957,0.899848,0.513195
9642,482000000,0.309173,0.898362,0.517465
9644,482100000,0.306431,0.896826,0.521744
9646,482200000,0.303730,0.895238,0.526031
9648,482300000,0.301073,0.893600,0.530327
9650,482400000,0.298459,0.891912,0.534629
9652,482500000,0.295889,0.890173,0.538938
9654,482600000,0.293363,0.888385,0.543252
9656,482700000,0.290881,0.886547,0.547571
9658,482800000,0.288444,0.884660,0.551895
