epoch,ts_ns,duty_a,duty_b,duty_c,config_id
9148,457300000,0.738197,0.222957,0.538846,2
9150,457400000,0.740470,0.224425,0.535105,2
9152,457500000,0.742705,0.225936,0.531359,2
9154,457600000,0.744902,0.227491,0.527607,2
9156,457700000,0.747060,0.229089,0.523851,2
9158,457800000,0.749179,0.230730,0.520091,2
9160,457900000,0.751258,0.232413,0.516328,2
9162,458000000,0.753298,0.234139,0.512563,2
9164,458100000,0.755298,0.235906,0.508795,2
9166,458200000,0.757258,0.237716,0.505026,2
9168,458300000,0.759177,0.239566,0.501257,2
9170,458400000,0.761055,0.241458,0.497487,2
9172,458500000,0.762892,0.243391,0.493717,2
9174,458600000,0.764687,0.245364,0.489949,2
9176,458700000,0.766441,0.247377,0.486182,2
9178,458800000,0.768152,0.249430,0.482417,2
9180,458900000,0.769822,0.251523,0.478655,2
9182,459000000,0.771448,0.253655,0.474897,2
9184,459100000,0.773032,0.255826,0.471142,2
9186,459200000,0.774572,0.258036,0.467392,2
9188,459300000,0.776070,0.260283,0.463647,2
9190,459400000,0.777523,0.262569,0.459908,2
9192,459500000,0.778933,0.264892,0.456175,2
9194,459600000,0.780299,0.267252,0.452449,2
9196,459700000,0.781620,0.269649,0.448731,2
9198,459800000,0.782897,0.272082,0.445020,2
9200,459900000,0.784129,0.274552,0.441319,2
9202,460000000,0.785317,0.277057,0.437626,2
9204,460100000,0.786459,0.279597,0.433944,2
9206,460200000,0.787557,0.282172,0.430272,2
9208,460300000,0.788608,0.284781,0.426611,2
9210,460400000,0.789614,0.287424,0.422961,2
9212,460500000,0.790575,0.290101,0.419324,2
9214,460600000,0.791490,0.292811,0.415699,2
9216,460700000,0.792358,0.295554,0.412088,2
9218,460800000,0.793180,0.298329,0.408491,2
9220,460900000,0.793957,0.301136,0.404908,2
9222,461000000,0.794686,0.303974,0.401340,2
9224,461100000,0.795369,0.306843,0.397788,2
9226,461200000,0.796006,0.309743,0.394251,2
9228,461300000,0.796596,0.312672,0.390732,2
9230,461400000,0.797138,0.315632,0.387230,2
9232,461500000,0.797634,0.318620,0.383745,2
9234,461600000,0.798083,0.321637,0.380279,2
9236,461700000,0.798485,0.324683,0.376832,2
9238,461800000,0.798840,0.327756,0.373404,2
9240,461900000,0.799148,0.330856,0.369997,2
9242,462000000,0.799408,0.333983,0.366609,2
9244,462100000,0.799621,0.337136,0.363243,2
9246,462200000,0.799787,0.340314,0.359899,2
9248,462300000,0.799905,0.343518,0.356576,2
9250,462400000,0.799976,0.346747,0.353277,2
9252,462500000,0.800000,0.350000,0.350000,2
9254,462600000,0.799976,0.353277,0.346747,2
9256,462700000,0.799905,0.356576,0.343518,2
9258,462800000,0.799787,0.359899,0.340314,2
9260,462900000,0.799621,0.363243,0.337136,2
9262,463000000,0.799408,0.366609,0.333983,2
9264,463100000,0.799148,0.369997,0.330856,2
9266,463200000,0.798840,0.373404,0.327756,2
9268,463300000,0.798485,0.376832,0.324683,2
9270,463400000,0.798083,0.380279,0.321637,2
9272,463500000,0.797634,0.383745,0.318620,2
9274,463600000,0.797138,0.387230,0.315632,2
9276,463700000,0.796596,0.390732,0.312672,2
9278,463800000,0.796006,0.394251,0.309743,2
9280,463900000,0.795369,0.397788,0.306843,2
9282,464000000,0.794686,0.401340,0.303974,2
9284,464100000,0.793957,0.404908,0.301136,2
9286,464200000,0.793180,0.408491,0.298329,2
9288,464300000,0.792358,0.412088,0.295554,2
9290,464400000,0.791490,0.415699,0.292811,2
9292,464500000,0.790575,0.419324,0.290101,2
9294,464600000,0.789614,0.422961,0.287424,2
9296,464700000,0.788608,0.426611,0.284781,2
9298,464800000,0.787557,0.430272,0.282172,2
9300,464900000,0.786459,0.433944,0.279597,2
9302,465000000,0.785317,0.437626,0.277057,2
9304,465100000,0.784129,0.441319,0.274552,2
9306,465200000,0.782897,0.445020,0.272082,2
9308,465300000,0.781620,0.448731,0.269649,2
9310,465400000,0.780299,0.452449,0.267252,2
9312,465500000,0.778933,0.456175,0.264892,2
9314,465600000,0.777523,0.459908,0.262569,2
9316,465700000,0.776070,0.463647,0.260283,2
9318,465800000,0.774572,0.467392,0.258036,2
9320,465900000,0.773032,0.471142,0.255826,2
9322,466000000,0.771448,0.474897,0.253655,2
9324,466100000,0.769822,0.478655,0.251523,2
9326,466200000,0.768152,0.482417,0.249430,2
9328,466300000,0.766441,0.486182,0.247377,2
9330,466400000,0.764687,0.489949,0.245364,2
9332,466500000,0.762892,0.493717,0.243391,2
9334,466600000,0.761055,0.497487,0.241458,2
9336,466700000,0.759177,0.501257,0.239566,2
9338,466800000,0.757258,0.505026,0.237716,2
9340,466900000,0.755298,0.508795,0.235906,2
9342,467000000,0.753298,0.512563,0.234139,2
9344,467100000,0.751258,0.516328,0.232413,2
9346,467200000,0.749179,0.520091,0.230730,2
9348,467300000,0.747060,0.523851,0.229089,2
9350,467400000,0.744902,0.527607,0.227491,2
9352,467500000,0.742705,0.531359,0.225936,2
9354,467600000,0.740470,0.535105,0.224425,2
9356,467700000,0.738197,0.538846,0.222957,2
9358,467800000,0.735887,0.542581,0.221532,2
9360,467900000,0.733539,0.546310,0.220152,2
9362,468000000,0.731154,0.550031,0.218815,2
9364,468100000,0.728733,0.553744,0.217524,2
9366,468200000,0.726275,0.557448,0.216276,2
9368,468300000,0.723782,0.561144,0.215074,2
9370,468400000,0.721254,0.564830,0.213916,2
9372,468500000,0.718691,0.568505,0.212804,2
9374,468600000,0.716093,0.572170,0.211737,2
9376,468700000,0.713461,0.575823,0.210716,2
9378,468800000,0.710795,0.579465,0.209740,2
9380,468900000,0.708096,0.583094,0.208810,2
9382,469000000,0.705364,0.586710,0.207926,2
9384,469100000,0.702600,0.590312,0.207089,2
9386,469200000,0.699804,0.593899,0.206297,2
9388,469300000,0.696976,0.597472,0.205552,2
9390,469400000,0.694117,0.601030,0.204853,2
9392,469500000,0.691227,0.604572,0.204201,2
9394,469600000,0.688307,0.608097,0.203596,2
9396,469700000,0.685358,0.611605,0.203037,2
9398,469800000,0.682379,0.615095,0.202526,2
9400,469900000,0.679371,0.618567,0.202061,2
9402,470000000,0.676336,0.622021,0.201643,2
9404,470100000,0.673272,0.625455,0.201273,2
9406,470200000,0.670181,0.628870,0.200950,2
9408,470300000,0.667063,0.632264,0.200674,2
9410,470400000,0.663918,0.635637,0.200445,2
9412,470500000,0.660748,0.638989,0.200263,2
9414,470600000,0.657552,0.642319,0.200129,2
9416,470700000,0.654332,0.645626,0.200042,2
9418,470800000,0.651087,0.648910,0.200003,2
9420,470900000,0.647818,0.652171,0.200011,2
9422,471000000,0.644526,0.655408,0.200066,2
9424,471100000,0.641211,0.658620,0.200168,2
9426,471200000,0.637874,0.661808,0.200318,2
9428,471300000,0.634515,0.664969,0.200516,2
9430,471400000,0.631135,0.668105,0.200760,2
9432,471500000,0.627734,0.671214,0.201052,2
9434,471600000,0.624313,0.674296,0.201391,2
9436,471700000,0.620872,0.677351,0.201777,2
9438,471800000,0.617412,0.680377,0.202211,2
9440,471900000,0.613934,0.683375,0.202691,2
9442,472000000,0.610437,0.686344,0.203218,2
9444,472100000,0.606924,0.689284,0.203792,2
9446,472200000,0.603393,0.692194,0.204413,2
9448,472300000,0.599846,0.695073,0.205081,2
9450,472400000,0.596283,0.697922,0.205795,2
9452,472500000,0.592705,0.700739,0.206556,2
9454,472600000,0.589112,0.703525,0.207363,2
9456,472700000,0.585506,0.706278,0.208216,2
9458,472800000,0.581886,0.708999,0.209115,2
9460,472900000,0.578252,0.711687,0.210060,2
9462,473000000,0.574607,0.714342,0.211051,2
9464,473100000,0.570950,0.716962,0.212088,2
9466,473200000,0.567281,0.719549,0.213170,2
9468,473300000,0.563602,0.722101,0.214297,2
9470,473400000,0.559913,0.724617,0.215470,2
9472,473500000,0.556214,0.727099,0.216687,2
9474,473600000,0.552507,0.729544,0.217949,2
9476,473700000,0.548791,0.731953,0.219256,2
9478,473800000,0.545068,0.734325,0.220607,2
9480,473900000,0.541337,0.736661,0.222002,2
9482,474000000,0.537600,0.738959,0.223441,2
9484,474100000,0.533857,0.741219,0.224924,2
9486,474200000,0.530109,0.743442,0.226450,2
9488,474300000,0.526355,0.745625,0.228019,2
9490,474400000,0.522598,0.747770,0.229631,2
9492,474500000,0.518837,0.749876,0.231286,2
9494,474600000,0.515073,0.751943,0.232984,2
9496,474700000,0.511307,0.753969,0.234723,2
9498,474800000,0.507539,0.755956,0.236505,2
9500,474900000,0.503770,0.757902,0.238328,2
9502,475000000,0.500000,0.759808,0.240192,2
9504,475100000,0.496230,0.761672,0.242098,2
9506,475200000,0.492461,0.763495,0.244044,2
9508,475300000,0.488693,0.765277,0.246031,2
9510,475400000,0.484927,0.767016,0.248057,2
9512,475500000,0.481163,0.768714,0.250124,2
9514,475600000,0.477402,0.770369,0.252230,2
9516,475700000,0.473645,0.771981,0.254375,2
9518,475800000,0.469891,0.773550,0.256558,2
9520,475900000,0.466143,0.775076,0.258781,2
9522,476000000,0.462400,0.776559,0.261041,2
9524,476100000,0.458663,0.777998,0.263339,2
9526,476200000,0.454932,0.779393,0.265675,2
9528,476300000,0.451209,0.780744,0.268047,2
9530,476400000,0.447493,0.782051,0.270456,2
9532,476500000,0.443786,0.783313,0.272901,2
9534,476600000,0.440087,0.784530,0.275383,2
9536,476700000,0.436398,0.785703,0.277899,2
9538,476800000,0.432719,0.786830,0.280451,2
9540,476900000,0.429050,0.787912,0.283038,2
9542,477000000,0.425393,0.788949,0.285658,2
9544,477100000,0.421748,0.789940,0.288313,2
9546,477200000,0.418114,0.790885,0.291001,2
9548,477300000,0.414494,0.791784,0.293722,2
9550,477400000,0.410888,0.792637,0.296475,2
9552,477500000,0.407295,0.793444,0.299261,2
9554,477600000,0.403717,0.794205,0.302078,2
9556,477700000,0.400154,0.794919,0.304927,2
9558,477800000,0.396607,0.795587,0.307806,2
9560,477900000,0.393076,0.796208,0.310716,2
9562,478000000,0.389563,0.796782,0.313656,2
9564,478100000,0.386066,0.797309,0.316625,2
9566,478200000,0.382588,0.797789,0.319623,2
9568,478300000,0.379128,0.798223,0.322649,2
9570,478400000,0.375687,0.798609,0.325704,2
9572,478500000,0.372266,0.798948,0.328786,2
9574,478600000,0.368865,0.799240,0.331895,2
9576,478700000,0.365485,0.799484,0.335031,2
9578,478800000,0.362126,0.799682,0.338192,2
9580,478900000,0.358789,0.799832,0.341380,2
9582,479000000,0.355474,0.799934,0.344592,2
9584,479100000,0.352182,0.799989,0.347829,2
9586,479200000,0.348913,0.799997,0.351090,2
9588,479300000,0.345668,0.799958,0.354374,2
9590,479400000,0.342448,0.799871,0.357681,2
9592,479500000,0.339252,0.799737,0.361011,2
9594,479600000,0.336082,0.799555,0.364363,2
9596,479700000,0.332937,0.799326,0.367736,2
9598,479800000,0.329819,0.799050,0.371130,2
9600,479900000,0.326728,0.798727,0.374545,2
9602,480000000,0.323664,0.798357,0.377979,2
9604,480100000,0.320629,0.797939,0.381433,2
9606,480200000,0.317621,0.797474,0.384905,2
9608,480300000,0.314642,0.796963,0.388395,2
9610,480400000,0.311693,0.796404,0.391903,2
9612,480500000,0.308773,0.795799,0.395428,2
9614,480600000,0.305883,0.795147,0.398970,2
9616,480700000,0.303024,0.794448,0.402528,2
9618,480800000,0.300196,0.793703,0.406101,2
9620,480900000,0.297400,0.792911,0.409688,2
9622,481000000,0.294636,0.792074,0.413290,2
9624,481100000,0.291904,0.791190,0.416906,2
9626,481200000,0.289205,0.790260,0.420535,2
9628,481300000,0.286539,0.789284,0.424177,2
9630,481400000,0.283907,0.788263,0.427830,2
9632,481500000,0.281309,0.787196,0.431495,2
9634,481600000,0.278746,0.786084,0.435170,2
9636,481700000,0.276218,0.784926,0.438856,2
9638,481800000,0.273725,0.783724,0.442552,2
9640,481900000,0.271267,0.782476,0.446256,2
9642,482000000,0.268846,0.781185,0.449969,2
9644,482100000,0.266461,0.779848,0.453690,2
9646,482200000,0.264113,0.778468,0.457419,2
9648,482300000,0.261803,0.777043,0.461154,2
9650,482400000,0.259530,0.775575,0.464895,2
9652,482500000,0.257295,0.774064,0.468641,2
9654,482600000,0.255098,0.772509,0.472393,2
9656,482700000,0.252940,0.770911,0.476149,2
9658,482800000,0.250821,0.769270,0.479909,2
9660,482900000,0.248742,0.767587,0.483672,2
9662,483000000,0.246702,0.765861,0.487437,2
9664,483100000,0.244702,0.764094,0.491205,2
9666,483200000,0.242742,0.762284,0.494974,2
9668,483300000,0.240823,0.760434,0.498743,2
9670,483400000,0.238945,0.758542,0.502513,2
9672,483500000,0.237108,0.756609,0.506283,2
9674,483600000,0.235313,0.754636,0.510051,2
9676,483700000,0.233559,0.752623,0.513818,2
9678,483800000,0.231848,0.750570,0.517583,2
9680,483900000,0.230178,0.748477,0.521345,2
9682,484000000,0.228552,0.746345,0.525103,2
9684,484100000,0.226968,0.744174,0.528858,2
9686,484200000,0.225428,0.741964,0.532608,2
9688,484300000,0.223930,0.739717,0.536353,2
9690,484400000,0.222477,0.737431,0.540092,2
9692,484500000,0.221067,0.735108,0.543825,2
9694,484600000,0.219701,0.732748,0.547551,2
9696,484700000,0.218380,0.730351,0.551269,2
9698,484800000,0.217103,0.727918,0.554980,2
9700,484900000,0.215871,0.725448,0.558681,2
9702,485000000,0.214683,0.722943,0.562374,2
9704,485100000,0.213541,0.720403,0.566056,2
9706,485200000,0.212443,0.717828,0.569728,2
9708,485300000,0.211392,0.715219,0.573389,2
9710,485400000,0.210386,0.712576,0.577039,2
9712,485500000,0.209425,0.709899,0.580676,2
9714,485600000,0.208510,0.707189,0.584301,2
9716,485700000,0.207642,0.704446,0.587912,2
9718,485800000,0.206820,0.701671,0.591509,2
9720,485900000,0.206043,0.698864,0.595092,2
9722,486000000,0.205314,0.696026,0.598660,2
9724,486100000,0.204631,0.693157,0.602212,2
9726,486200000,0.203994,0.690257,0.605749,2
9728,486300000,0.203404,0.687328,0.609268,2
9730,486400000,0.202862,0.684368,0.612770,2
9732,486500000,0.202366,0.681380,0.616255,2
9734,486600000,0.201917,0.678363,0.619721,2
9736,486700000,0.201515,0.675317,0.623168,2
9738,486800000,0.201160,0.672244,0.626596,2
9740,486900000,0.200852,0.669144,0.630003,2
9742,487000000,0.200592,0.666017,0.633391,2
9744,487100000,0.200379,0.662864,0.636757,2
9746,487200000,0.200213,0.659686,0.640101,2
9748,487300000,0.200095,0.656482,0.643424,2
9750,487400000,0.200024,0.653253,0.646723,2
9752,487500000,0.200000,0.650000,0.650000,2
9754,487600000,0.200024,0.646723,0.653253,2
9756,487700000,0.200095,0.643424,0.656482,2
9758,487800000,0.200213,0.640101,0.659686,2
9760,487900000,0.200379,0.636757,0.662864,2
9762,488000000,0.200592,0.633391,0.666017,2
9764,488100000,0.200852,0.630003,0.669144,2
9766,488200000,0.201160,0.626596,0.672244,2
9768,488300000,0.201515,0.623168,0.675317,2
9770,488400000,0.201917,0.619721,0.678363,2
9772,488500000,0.202366,0.616255,0.681380,2
9774,488600000,0.202862,0.612770,0.684368,2
9776,488700000,0.203404,0.609268,0.687328,2
9778,488800000,0.203994,0.605749,0.690257,2
9780,488900000,0.204631,0.602212,0.693157,2
9782,489000000,0.205314,0.598660,0.696026,2
9784,489100000,0.206043,0.595092,0.698864,2
9786,489200000,0.206820,0.591509,0.701671,2
9788,489300000,0.207642,0.587912,0.704446,2
9790,489400000,0.208510,0.584301,0.707189,2
9792,489500000,0.209425,0.580676,0.709899,2
9794,489600000,0.210386,0.577039,0.712576,2
9796,489700000,0.211392,0.573389,0.715219,2
9798,489800000,0.212443,0.569728,0.717828,2
9800,489900000,0.213541,0.566056,0.720403,2
9802,490000000,0.214683,0.562374,0.722943,2
9804,490100000,0.215871,0.558681,0.725448,2
9806,490200000,0.217103,0.554980,0.727918,2
9808,490300000,0.218380,0.551269,0.730351,2
9810,490400000,0.219701,0.547551,0.732748,2
9812,490500000,0.221067,0.543825,0.735108,2
9814,490600000,0.222477,0.540092,0.737431,2
9816,490700000,0.223930,0.536353,0.739717,2
9818,490800000,0.225428,0.532608,0.741964,2
9820,490900000,0.226968,0.528858,0.744174,2
9822,491000000,0.228552,0.525103,0.746345,2
9824,491100000,0.230178,0.521345,0.748477,2
9826,491200000,0.231848,0.517583,0.750570,2
9828,491300000,0.233559,0.513818,0.752623,2
9830,491400000,0.235313,0.510051,0.754636,2
9832,491500000,0.237108,0.506283,0.756609,2
9834,491600000,0.238945,0.502513,0.758542,2
9836,491700000,0.240823,0.498743,0.760434,2
9838,491800000,0.242742,0.494974,0.762284,2
9840,491900000,0.244702,0.491205,0.764094,2
9842,492000000,0.246702,0.487437,0.765861,2
9844,492100000,0.248742,0.483672,0.767587,2
9846,492200000,0.250821,0.479909,0.769270,2
9848,492300000,0.252940,0.476149,0.770911,2
9850,492400000,0.255098,0.472393,0.772509,2
9852,492500000,0.257295,0.468641,0.774064,2
9854,492600000,0.259530,0.464895,0.775575,2
9856,492700000,0.261803,0.461154,0.777043,2
9858,492800000,0.264113,0.457419,0.778468,2
9860,492900000,0.266461,0.453690,0.779848,2
9862,493000000,0.268846,0.449969,0.781185,2
9864,493100000,0.271267,0.446256,0.782476,2
9866,493200000,0.273725,0.442552,0.783724,2
9868,493300000,0.276218,0.438856,0.784926,2
9870,493400000,0.278746,0.435170,0.786084,2
9872,493500000,0.281309,0.431495,0.787196,2
9874,493600000,0.283907,0.427830,0.788263,2
9876,493700000,0.286539,0.424177,0.789284,2
9878,493800000,0.289205,0.420535,0.790260,2
9880,493900000,0.291904,0.416906,0.791190,2
9882,494000000,0.294636,0.413290,0.792074,2
9884,494100000,0.297400,0.409688,0.792911,2
9886,494200000,0.300196,0.406101,0.793703,2
9888,494300000,0.303024,0.402528,0.794448,2
9890,494400000,0.305883,0.398970,0.795147,2
9892,494500000,0.308773,0.395428,0.795799,2
9894,494600000,0.311693,0.391903,0.796404,2
9896,494700000,0.314642,0.388395,0.796963,2
9898,494800000,0.317621,0.384905,0.797474,2
9900,494900000,0.320629,0.381433,0.797939,2
9902,495000000,0.323664,0.377979,0.798357,2
9904,495100000,0.326728,0.374545,0.798727,2
9906,495200000,0.329819,0.371130,0.799050,2
9908,495300000,0.332937,0.367736,0.799326,2
9910,495400000,0.336082,0.364363,0.799555,2
9912,495500000,0.339252,0.361011,0.799737,2
9914,495600000,0.342448,0.357681,0.799871,2
9916,495700000,0.345668,0.354374,0.799958,2
9918,495800000,0.348913,0.351090,0.799997,2
9920,495900000,0.352182,0.347829,0.799989,2
9922,496000000,0.355474,0.344592,0.799934,2
9924,496100000,0.358789,0.341380,0.799832,2
9926,496200000,0.362126,0.338192,0.799682,2
9928,496300000,0.365485,0.335031,0.799484,2
9930,496400000,0.368865,0.331895,0.799240,2
9932,496500000,0.372266,0.328786,0.798948,2
9934,496600000,0.375687,0.325704,0.798609,2
9936,496700000,0.379128,0.322649,0.798223,2
9938,496800000,0.382588,0.319623,0.797789,2
9940,496900000,0.386066,0.316625,0.797309,2
9942,497000000,0.389563,0.313656,0.796782,2
9944,497100000,0.393076,0.310716,0.796208,2
9946,497200000,0.396607,0.307806,0.795587,2
9948,497300000,0.400154,0.304927,0.794919,2
9950,497400000,0.403717,0.302078,0.794205,2
9952,497500000,0.407295,0.299261,0.793444,2
9954,497600000,0.410888,0.296475,0.792637,2
9956,497700000,0.414494,0.293722,0.791784,2
9958,497800000,0.418114,0.291001,0.790885,2
9960,497900000,0.421748,0.288313,0.789940,2
9962,498000000,0.425393,0.285658,0.788949,2
9964,498100000,0.429050,0.283038,0.787912,2
9966,498200000,0.432719,0.280451,0.786830,2
9968,498300000,0.436398,0.277899,0.785703,2
9970,498400000,0.440087,0.275383,0.784530,2
9972,498500000,0.443786,0.272901,0.783313,2
9974,498600000,0.447493,0.270456,0.782051,2
9976,498700000,0.451209,0.268047,0.780744,2
9978,498800000,0.454932,0.265675,0.779393,2
9980,498900000,0.458663,0.263339,0.777998,2
9982,499000000,0.462400,0.261041,0.776559,2
